baseSku,productName,productDescription,categorySlug,variantSku,attributeSummary,price,stockQuantity,imageUrl
BASE-1644,Pro-Connect Wireless Keyboard,Backlit mechanical keyboard with tactile switches,electronics,BASE-1644-V2,Bulk,386.92,13,https://images.unsplash.com/photo-1542838132-92c53300491e?auto=format&fit=crop&w=300&q=80
BASE-1645,Executive Fit Chinos,Classic cut cotton chinos for office or casual,clothing,BASE-1645-V1,Large,798.18,10,https://images.unsplash.com/photo-1542838132-92c53300491e?auto=format&fit=crop&w=300&q=80
BASE-1645,Executive Fit Chinos,Classic cut cotton chinos for office or casual,clothing,BASE-1645-V2,Large,325.68,50,https://images.unsplash.com/photo-1542838132-92c53300491e?auto=format&fit=crop&w=300&q=80
BASE-1645,Executive Fit Chinos,Classic cut cotton chinos for office or casual,clothing,BASE-1645-V3,Large,511.92,81,https://images.unsplash.com/photo-1542838132-92c53300491e?auto=format&fit=crop&w=300&q=80
BASE-1646,Gourmet Braai Spice Blend,Hand-mixed herbs and spices for the perfect roast,summer-braai,BASE-1646-V1,1kg,242.61,5,https://images.unsplash.com/photo-1542838132-92c53300491e?auto=format&fit=crop&w=300&q=80
BASE-1647,Golden Grain Bread,"Soft white bread baked daily, 700g",groceries,BASE-1647-V1,Small,790.34,90,https://images.unsplash.com/photo-1542838132-92c53300491e?auto=format&fit=crop&w=300&q=80
BASE-1647,Golden Grain Bread,"Soft white bread baked daily, 700g",groceries,BASE-1647-V2,Large,986.52,67,https://images.unsplash.com/photo-1542838132-92c53300491e?auto=format&fit=crop&w=300&q=80
BASE-1647,Golden Grain Bread,"Soft white bread baked daily, 700g",groceries,BASE-1647-V3,Small,978.9,29,https://images.unsplash.com/photo-1542838132-92c53300491e?auto=format&fit=crop&w=300&q=80
BASE-1648,SparkleClean Dish Soap,"Lemon-scented, grease-cutting dish detergent, 750ml",cleaning,BASE-1648-V1,Medium,892.13,72,https://images.unsplash.com/photo-1542838132-92c53300491e?auto=format&fit=crop&w=300&q=80
BASE-1649,All-Weather Windbreaker,"Water-resistant, lightweight zip-up jacket",clothing,BASE-1649-V1,5kg,646.22,58,https://images.unsplash.com/photo-1542838132-92c53300491e?auto=format&fit=crop&w=300&q=80
BASE-1649,All-Weather Windbreaker,"Water-resistant, lightweight zip-up jacket",clothing,BASE-1649-V2,1kg,405.9,15,https://images.unsplash.com/photo-1542838132-92c53300491e?auto=format&fit=crop&w=300&q=80
BASE-1650,TurboCharge Power Bank,"High-capacity 20,000mAh portable charger",electronics,BASE-1650-V1,Small,98.41,81,https://images.unsplash.com/photo-1542838132-92c53300491e?auto=format&fit=crop&w=300&q=80
BASE-1651,Premium Braai Charcoal,"Long-burning, smokeless lump charcoal, 5kg",summer-braai,BASE-1651-V1,Bulk,441.31,38,https://images.unsplash.com/photo-1542838132-92c53300491e?auto=format&fit=crop&w=300&q=80
BASE-1651,Premium Braai Charcoal,"Long-burning, smokeless lump charcoal, 5kg",summer-braai,BASE-1651-V2,Medium,404.87,83,https://images.unsplash.com/photo-1542838132-92c53300491e?auto=format&fit=crop&w=300&q=80
BASE-1652,Urban Oasis Indoor Plant,Easy-care Pothos in a stylish ceramic pot,home-garden,BASE-1652-V1,1kg,848.1,26,https://images.unsplash.com/photo-1542838132-92c53300491e?auto=format&fit=crop&w=300&q=80
BASE-1653,Luxury Velvet Throw Pillow,"Plush, high-quality fabric for ultimate comfort",home-garden,BASE-1653-V1,Medium,558.83,77,https://images.unsplash.com/photo-1542838132-92c53300491e?auto=format&fit=crop&w=300&q=80
BASE-1654,Disinfecting All-Purpose Spray,"Kills 99.9% of bacteria, fresh scent",cleaning,BASE-1654-V1,1kg,286.53,50,https://images.unsplash.com/photo-1542838132-92c53300491e?auto=format&fit=crop&w=300&q=80
BASE-1655,Luxury Velvet Throw Pillow,"Plush, high-quality fabric for ultimate comfort",home-garden,BASE-1655-V1,Bulk,252.69,59,https://images.unsplash.com/photo-1542838132-92c53300491e?auto=format&fit=crop&w=300&q=80
BASE-1655,Luxury Velvet Throw Pillow,"Plush, high-quality fabric for ultimate comfort",home-garden,BASE-1655-V2,1kg,544.18,24,https://images.unsplash.com/photo-1542838132-92c53300491e?auto=format&fit=crop&w=300&q=80
BASE-1656,Golden Grain Bread,"Soft white bread baked daily, 700g",groceries,BASE-1656-V1,1kg,433.26,74,https://images.unsplash.com/photo-1542838132-92c53300491e?auto=format&fit=crop&w=300&q=80
BASE-1656,Golden Grain Bread,"Soft white bread baked daily, 700g",groceries,BASE-1656-V2,5kg,111.9,14,https://images.unsplash.com/photo-1542838132-92c53300491e?auto=format&fit=crop&w=300&q=80
BASE-1657,UltraView 4K Smart TV,50-inch 4K LED display with built-in streaming,electronics,BASE-1657-V1,Small,89.85,59,https://images.unsplash.com/photo-1542838132-92c53300491e?auto=format&fit=crop&w=300&q=80
BASE-1657,UltraView 4K Smart TV,50-inch 4K LED display with built-in streaming,electronics,BASE-1657-V2,5kg,618.29,71,https://images.unsplash.com/photo-1542838132-92c53300491e?auto=format&fit=crop&w=300&q=80
BASE-1657,UltraView 4K Smart TV,50-inch 4K LED display with built-in streaming,electronics,BASE-1657-V3,Medium,679.22,41,https://images.unsplash.com/photo-1542838132-92c53300491e?auto=format&fit=crop&w=300&q=80
BASE-1658,Pro-Connect Wireless Keyboard,Backlit mechanical keyboard with tactile switches,electronics,BASE-1658-V1,Medium,833.17,89,https://images.unsplash.com/photo-1542838132-92c53300491e?auto=format&fit=crop&w=300&q=80
BASE-1658,Pro-Connect Wireless Keyboard,Backlit mechanical keyboard with tactile switches,electronics,BASE-1658-V2,Small,228.36,56,https://images.unsplash.com/photo-1542838132-92c53300491e?auto=format&fit=crop&w=300&q=80
BASE-1659,Golden Grain Bread,"Soft white bread baked daily, 700g",groceries,BASE-1659-V1,1kg,344.58,64,https://images.unsplash.com/photo-1542838132-92c53300491e?auto=format&fit=crop&w=300&q=80
BASE-1660,Spicy Peri-Peri Marinade,"Traditional South African braai sauce, 500ml",summer-braai,BASE-1660-V1,Medium,491.07,1,https://images.unsplash.com/photo-1542838132-92c53300491e?auto=format&fit=crop&w=300&q=80
BASE-1661,All-Weather Windbreaker,"Water-resistant, lightweight zip-up jacket",clothing,BASE-1661-V1,5kg,782.52,23,https://images.unsplash.com/photo-1542838132-92c53300491e?auto=format&fit=crop&w=300&q=80
BASE-1661,All-Weather Windbreaker,"Water-resistant, lightweight zip-up jacket",clothing,BASE-1661-V2,Bulk,208.71,26,https://images.unsplash.com/photo-1542838132-92c53300491e?auto=format&fit=crop&w=300&q=80
BASE-1662,Scented Botanical Beeswax Candles,"Hand-poured, eco-friendly long-burning candles",home-garden,BASE-1662-V1,Small,798.88,29,https://images.unsplash.com/photo-1542838132-92c53300491e?auto=format&fit=crop&w=300&q=80
BASE-1662,Scented Botanical Beeswax Candles,"Hand-poured, eco-friendly long-burning candles",home-garden,BASE-1662-V2,Medium,34.93,64,https://images.unsplash.com/photo-1542838132-92c53300491e?auto=format&fit=crop&w=300&q=80
BASE-1662,Scented Botanical Beeswax Candles,"Hand-poured, eco-friendly long-burning candles",home-garden,BASE-1662-V3,Bulk,293.27,47,https://images.unsplash.com/photo-1542838132-92c53300491e?auto=format&fit=crop&w=300&q=80
BASE-1663,Scented Botanical Beeswax Candles,"Hand-poured, eco-friendly long-burning candles",home-garden,BASE-1663-V1,Medium,540.9,20,https://images.unsplash.com/photo-1542838132-92c53300491e?auto=format&fit=crop&w=300&q=80
BASE-1663,Scented Botanical Beeswax Candles,"Hand-poured, eco-friendly long-burning candles",home-garden,BASE-1663-V2,Bulk,770.45,12,https://images.unsplash.com/photo-1542838132-92c53300491e?auto=format&fit=crop&w=300&q=80
BASE-1664,Urban Oasis Indoor Plant,Easy-care Pothos in a stylish ceramic pot,home-garden,BASE-1664-V1,1kg,258.99,62,https://images.unsplash.com/photo-1542838132-92c53300491e?auto=format&fit=crop&w=300&q=80
BASE-1664,Urban Oasis Indoor Plant,Easy-care Pothos in a stylish ceramic pot,home-garden,BASE-1664-V2,1kg,136.44,80,https://images.unsplash.com/photo-1542838132-92c53300491e?auto=format&fit=crop&w=300&q=80
BASE-1665,Stainless Steel Braai Tongs,Heavy-duty ergonomic braai tongs,summer-braai,BASE-1665-V1,1kg,294.94,4,https://images.unsplash.com/photo-1542838132-92c53300491e?auto=format&fit=crop&w=300&q=80
BASE-1666,Disinfecting All-Purpose Spray,"Kills 99.9% of bacteria, fresh scent",cleaning,BASE-1666-V1,Medium,108.99,27,https://images.unsplash.com/photo-1542838132-92c53300491e?auto=format&fit=crop&w=300&q=80
BASE-1667,UltraView 4K Smart TV,50-inch 4K LED display with built-in streaming,electronics,BASE-1667-V1,Small,471.86,69,https://images.unsplash.com/photo-1542838132-92c53300491e?auto=format&fit=crop&w=300&q=80
BASE-1667,UltraView 4K Smart TV,50-inch 4K LED display with built-in streaming,electronics,BASE-1667-V2,1kg,810.68,56,https://images.unsplash.com/photo-1542838132-92c53300491e?auto=format&fit=crop&w=300&q=80
BASE-1668,Ultra-Soft Floor Polish,"Long-lasting shine for hardwood floors, 1L",cleaning,BASE-1668-V1,1kg,702.38,73,https://images.unsplash.com/photo-1542838132-92c53300491e?auto=format&fit=crop&w=300&q=80
BASE-1668,Ultra-Soft Floor Polish,"Long-lasting shine for hardwood floors, 1L",cleaning,BASE-1668-V2,Medium,896.51,55,https://images.unsplash.com/photo-1542838132-92c53300491e?auto=format&fit=crop&w=300&q=80
BASE-1668,Ultra-Soft Floor Polish,"Long-lasting shine for hardwood floors, 1L",cleaning,BASE-1668-V3,Large,803.13,16,https://images.unsplash.com/photo-1542838132-92c53300491e?auto=format&fit=crop&w=300&q=80
BASE-1669,SparkleClean Dish Soap,"Lemon-scented, grease-cutting dish detergent, 750ml",cleaning,BASE-1669-V1,Large,956.46,69,https://images.unsplash.com/photo-1542838132-92c53300491e?auto=format&fit=crop&w=300&q=80
BASE-1670,Golden Grain Bread,"Soft white bread baked daily, 700g",groceries,BASE-1670-V1,Small,762.11,27,https://images.unsplash.com/photo-1542838132-92c53300491e?auto=format&fit=crop&w=300&q=80
BASE-1670,Golden Grain Bread,"Soft white bread baked daily, 700g",groceries,BASE-1670-V2,Small,260.4,82,https://images.unsplash.com/photo-1542838132-92c53300491e?auto=format&fit=crop&w=300&q=80
BASE-1670,Golden Grain Bread,"Soft white bread baked daily, 700g",groceries,BASE-1670-V3,Medium,580.04,17,https://images.unsplash.com/photo-1542838132-92c53300491e?auto=format&fit=crop&w=300&q=80
BASE-1671,Ultra-Soft Floor Polish,"Long-lasting shine for hardwood floors, 1L",cleaning,BASE-1671-V1,Bulk,505.72,39,https://images.unsplash.com/photo-1542838132-92c53300491e?auto=format&fit=crop&w=300&q=80
BASE-1672,Crystal Glass Cleaner,"Streak-free formula for windows and mirrors, 500ml",cleaning,BASE-1672-V1,Bulk,578.92,67,https://images.unsplash.com/photo-1542838132-92c53300491e?auto=format&fit=crop&w=300&q=80
BASE-1672,Crystal Glass Cleaner,"Streak-free formula for windows and mirrors, 500ml",cleaning,BASE-1672-V2,1kg,689.56,9,https://images.unsplash.com/photo-1542838132-92c53300491e?auto=format&fit=crop&w=300&q=80
BASE-1672,Crystal Glass Cleaner,"Streak-free formula for windows and mirrors, 500ml",cleaning,BASE-1672-V3,Large,96.48,54,https://images.unsplash.com/photo-1542838132-92c53300491e?auto=format&fit=crop&w=300&q=80
BASE-1673,SparkleClean Dish Soap,"Lemon-scented, grease-cutting dish detergent, 750ml",cleaning,BASE-1673-V1,Medium,765.83,37,https://images.unsplash.com/photo-1542838132-92c53300491e?auto=format&fit=crop&w=300&q=80
BASE-1673,SparkleClean Dish Soap,"Lemon-scented, grease-cutting dish detergent, 750ml",cleaning,BASE-1673-V2,Bulk,254.06,76,https://images.unsplash.com/photo-1542838132-92c53300491e?auto=format&fit=crop&w=300&q=80
BASE-1673,SparkleClean Dish Soap,"Lemon-scented, grease-cutting dish detergent, 750ml",cleaning,BASE-1673-V3,Small,32.25,28,https://images.unsplash.com/photo-1542838132-92c53300491e?auto=format&fit=crop&w=300&q=80
BASE-1674,Gourmet Braai Spice Blend,Hand-mixed herbs and spices for the perfect roast,summer-braai,BASE-1674-V1,Large,17.35,52,https://images.unsplash.com/photo-1542838132-92c53300491e?auto=format&fit=crop&w=300&q=80
BASE-1675,Ergonomic Garden Trowel,Hand-forged steel garden spade with wooden handle,home-garden,BASE-1675-V1,Large,267.2,82,https://images.unsplash.com/photo-1542838132-92c53300491e?auto=format&fit=crop&w=300&q=80
BASE-1675,Ergonomic Garden Trowel,Hand-forged steel garden spade with wooden handle,home-garden,BASE-1675-V2,1kg,814.11,67,https://images.unsplash.com/photo-1542838132-92c53300491e?auto=format&fit=crop&w=300&q=80
BASE-1676,Crystal Glass Cleaner,"Streak-free formula for windows and mirrors, 500ml",cleaning,BASE-1676-V1,Large,227.26,89,https://images.unsplash.com/photo-1542838132-92c53300491e?auto=format&fit=crop&w=300&q=80
BASE-1676,Crystal Glass Cleaner,"Streak-free formula for windows and mirrors, 500ml",cleaning,BASE-1676-V2,Medium,79.7,35,https://images.unsplash.com/photo-1542838132-92c53300491e?auto=format&fit=crop&w=300&q=80
BASE-1676,Crystal Glass Cleaner,"Streak-free formula for windows and mirrors, 500ml",cleaning,BASE-1676-V3,Medium,326.04,5,https://images.unsplash.com/photo-1542838132-92c53300491e?auto=format&fit=crop&w=300&q=80
BASE-1677,Gourmet Braai Spice Blend,Hand-mixed herbs and spices for the perfect roast,summer-braai,BASE-1677-V1,1kg,178.02,82,https://images.unsplash.com/photo-1542838132-92c53300491e?auto=format&fit=crop&w=300&q=80
BASE-1677,Gourmet Braai Spice Blend,Hand-mixed herbs and spices for the perfect roast,summer-braai,BASE-1677-V2,Bulk,992.94,88,https://images.unsplash.com/photo-1542838132-92c53300491e?auto=format&fit=crop&w=300&q=80
BASE-1678,SonicBlast Bluetooth Speaker,"Waterproof, 24-hour battery life speaker",electronics,BASE-1678-V1,1kg,588.81,18,https://images.unsplash.com/photo-1542838132-92c53300491e?auto=format&fit=crop&w=300&q=80
BASE-1678,SonicBlast Bluetooth Speaker,"Waterproof, 24-hour battery life speaker",electronics,BASE-1678-V2,Small,780.23,88,https://images.unsplash.com/photo-1542838132-92c53300491e?auto=format&fit=crop&w=300&q=80
BASE-1679,Sun-Kissed Oranges,"Bag of juicy, vitamin-C rich oranges, 1kg",groceries,BASE-1679-V1,Medium,558.23,56,https://images.unsplash.com/photo-1542838132-92c53300491e?auto=format&fit=crop&w=300&q=80
BASE-1679,Sun-Kissed Oranges,"Bag of juicy, vitamin-C rich oranges, 1kg",groceries,BASE-1679-V2,Small,450.88,51,https://images.unsplash.com/photo-1542838132-92c53300491e?auto=format&fit=crop&w=300&q=80
BASE-1679,Sun-Kissed Oranges,"Bag of juicy, vitamin-C rich oranges, 1kg",groceries,BASE-1679-V3,Large,148.0,40,https://images.unsplash.com/photo-1542838132-92c53300491e?auto=format&fit=crop&w=300&q=80
BASE-1680,Monate Fresh Milk,"Full cream farm-fresh milk, 2L",groceries,BASE-1680-V1,5kg,559.88,13,https://images.unsplash.com/photo-1542838132-92c53300491e?auto=format&fit=crop&w=300&q=80
BASE-1681,Flame-Grilled Boerewors,"Traditional spiced sausage, 1kg",summer-braai,BASE-1681-V1,Small,661.67,8,https://images.unsplash.com/photo-1542838132-92c53300491e?auto=format&fit=crop&w=300&q=80
BASE-1681,Flame-Grilled Boerewors,"Traditional spiced sausage, 1kg",summer-braai,BASE-1681-V2,Medium,581.82,64,https://images.unsplash.com/photo-1542838132-92c53300491e?auto=format&fit=crop&w=300&q=80
BASE-1681,Flame-Grilled Boerewors,"Traditional spiced sausage, 1kg",summer-braai,BASE-1681-V3,1kg,10.73,39,https://images.unsplash.com/photo-1542838132-92c53300491e?auto=format&fit=crop&w=300&q=80
BASE-1682,EliteNoise Cancellation Headphones,"Over-ear, wireless, studio-grade sound",electronics,BASE-1682-V1,Medium,772.12,95,https://images.unsplash.com/photo-1542838132-92c53300491e?auto=format&fit=crop&w=300&q=80
BASE-1682,EliteNoise Cancellation Headphones,"Over-ear, wireless, studio-grade sound",electronics,BASE-1682-V2,Large,635.52,26,https://images.unsplash.com/photo-1542838132-92c53300491e?auto=format&fit=crop&w=300&q=80
BASE-1683,Monate Fresh Milk,"Full cream farm-fresh milk, 2L",groceries,BASE-1683-V1,Medium,768.36,52,https://images.unsplash.com/photo-1542838132-92c53300491e?auto=format&fit=crop&w=300&q=80
BASE-1683,Monate Fresh Milk,"Full cream farm-fresh milk, 2L",groceries,BASE-1683-V2,1kg,514.94,20,https://images.unsplash.com/photo-1542838132-92c53300491e?auto=format&fit=crop&w=300&q=80
BASE-1684,EliteNoise Cancellation Headphones,"Over-ear, wireless, studio-grade sound",electronics,BASE-1684-V1,1kg,235.26,0,https://images.unsplash.com/photo-1542838132-92c53300491e?auto=format&fit=crop&w=300&q=80
BASE-1684,EliteNoise Cancellation Headphones,"Over-ear, wireless, studio-grade sound",electronics,BASE-1684-V2,Large,26.09,46,https://images.unsplash.com/photo-1542838132-92c53300491e?auto=format&fit=crop&w=300&q=80
BASE-1684,EliteNoise Cancellation Headphones,"Over-ear, wireless, studio-grade sound",electronics,BASE-1684-V3,5kg,464.82,68,https://images.unsplash.com/photo-1542838132-92c53300491e?auto=format&fit=crop&w=300&q=80
BASE-1685,SparkleClean Dish Soap,"Lemon-scented, grease-cutting dish detergent, 750ml",cleaning,BASE-1685-V1,Medium,634.34,92,https://images.unsplash.com/photo-1542838132-92c53300491e?auto=format&fit=crop&w=300&q=80
BASE-1685,SparkleClean Dish Soap,"Lemon-scented, grease-cutting dish detergent, 750ml",cleaning,BASE-1685-V2,Large,592.62,66,https://images.unsplash.com/photo-1542838132-92c53300491e?auto=format&fit=crop&w=300&q=80
BASE-1686,Ergonomic Garden Trowel,Hand-forged steel garden spade with wooden handle,home-garden,BASE-1686-V1,Medium,994.1,50,https://images.unsplash.com/photo-1542838132-92c53300491e?auto=format&fit=crop&w=300&q=80
BASE-1686,Ergonomic Garden Trowel,Hand-forged steel garden spade with wooden handle,home-garden,BASE-1686-V2,Large,113.08,60,https://images.unsplash.com/photo-1542838132-92c53300491e?auto=format&fit=crop&w=300&q=80
BASE-1686,Ergonomic Garden Trowel,Hand-forged steel garden spade with wooden handle,home-garden,BASE-1686-V3,Bulk,964.63,82,https://images.unsplash.com/photo-1542838132-92c53300491e?auto=format&fit=crop&w=300&q=80
BASE-1687,Farmyard Free-Range Eggs,Pack of 12 large organic eggs,groceries,BASE-1687-V1,5kg,222.95,6,https://images.unsplash.com/photo-1542838132-92c53300491e?auto=format&fit=crop&w=300&q=80
BASE-1687,Farmyard Free-Range Eggs,Pack of 12 large organic eggs,groceries,BASE-1687-V2,5kg,800.42,50,https://images.unsplash.com/photo-1542838132-92c53300491e?auto=format&fit=crop&w=300&q=80
BASE-1688,SonicBlast Bluetooth Speaker,"Waterproof, 24-hour battery life speaker",electronics,BASE-1688-V1,1kg,461.98,25,https://images.unsplash.com/photo-1542838132-92c53300491e?auto=format&fit=crop&w=300&q=80
BASE-1688,SonicBlast Bluetooth Speaker,"Waterproof, 24-hour battery life speaker",electronics,BASE-1688-V2,1kg,29.72,19,https://images.unsplash.com/photo-1542838132-92c53300491e?auto=format&fit=crop&w=300&q=80
BASE-1688,SonicBlast Bluetooth Speaker,"Waterproof, 24-hour battery life speaker",electronics,BASE-1688-V3,1kg,21.44,21,https://images.unsplash.com/photo-1542838132-92c53300491e?auto=format&fit=crop&w=300&q=80
BASE-1689,TurboCharge Power Bank,"High-capacity 20,000mAh portable charger",electronics,BASE-1689-V1,1kg,428.21,75,https://images.unsplash.com/photo-1542838132-92c53300491e?auto=format&fit=crop&w=300&q=80
BASE-1690,Scented Botanical Beeswax Candles,"Hand-poured, eco-friendly long-burning candles",home-garden,BASE-1690-V1,Medium,667.67,20,https://images.unsplash.com/photo-1542838132-92c53300491e?auto=format&fit=crop&w=300&q=80
BASE-1690,Scented Botanical Beeswax Candles,"Hand-poured, eco-friendly long-burning candles",home-garden,BASE-1690-V2,Medium,35.12,68,https://images.unsplash.com/photo-1542838132-92c53300491e?auto=format&fit=crop&w=300&q=80
BASE-1690,Scented Botanical Beeswax Candles,"Hand-poured, eco-friendly long-burning candles",home-garden,BASE-1690-V3,Small,983.75,90,https://images.unsplash.com/photo-1542838132-92c53300491e?auto=format&fit=crop&w=300&q=80
BASE-1691,Gourmet Braai Spice Blend,Hand-mixed herbs and spices for the perfect roast,summer-braai,BASE-1691-V1,Large,132.3,8,https://images.unsplash.com/photo-1542838132-92c53300491e?auto=format&fit=crop&w=300&q=80
BASE-1691,Gourmet Braai Spice Blend,Hand-mixed herbs and spices for the perfect roast,summer-braai,BASE-1691-V2,5kg,964.02,26,https://images.unsplash.com/photo-1542838132-92c53300491e?auto=format&fit=crop&w=300&q=80
BASE-1691,Gourmet Braai Spice Blend,Hand-mixed herbs and spices for the perfect roast,summer-braai,BASE-1691-V3,Small,48.17,10,https://images.unsplash.com/photo-1542838132-92c53300491e?auto=format&fit=crop&w=300&q=80
BASE-1692,Crystal Glass Cleaner,"Streak-free formula for windows and mirrors, 500ml",cleaning,BASE-1692-V1,Medium,402.39,72,https://images.unsplash.com/photo-1542838132-92c53300491e?auto=format&fit=crop&w=300&q=80
BASE-1692,Crystal Glass Cleaner,"Streak-free formula for windows and mirrors, 500ml",cleaning,BASE-1692-V2,5kg,516.35,39,https://images.unsplash.com/photo-1542838132-92c53300491e?auto=format&fit=crop&w=300&q=80
BASE-1693,Flame-Grilled Boerewors,"Traditional spiced sausage, 1kg",summer-braai,BASE-1693-V1,Small,63.79,53,https://images.unsplash.com/photo-1542838132-92c53300491e?auto=format&fit=crop&w=300&q=80
BASE-1693,Flame-Grilled Boerewors,"Traditional spiced sausage, 1kg",summer-braai,BASE-1693-V2,5kg,922.44,91,https://images.unsplash.com/photo-1542838132-92c53300491e?auto=format&fit=crop&w=300&q=80
BASE-1693,Flame-Grilled Boerewors,"Traditional spiced sausage, 1kg",summer-braai,BASE-1693-V3,Large,279.33,17,https://images.unsplash.com/photo-1542838132-92c53300491e?auto=format&fit=crop&w=300&q=80
BASE-1694,Sun-Drenched Patio Umbrella,UV-resistant fabric with sturdy aluminium stand,home-garden,BASE-1694-V1,Bulk,723.6,30,https://images.unsplash.com/photo-1542838132-92c53300491e?auto=format&fit=crop&w=300&q=80
BASE-1695,Stainless Steel Braai Tongs,Heavy-duty ergonomic braai tongs,summer-braai,BASE-1695-V1,Large,272.01,37,https://images.unsplash.com/photo-1542838132-92c53300491e?auto=format&fit=crop&w=300&q=80
BASE-1695,Stainless Steel Braai Tongs,Heavy-duty ergonomic braai tongs,summer-braai,BASE-1695-V2,Large,838.74,55,https://images.unsplash.com/photo-1542838132-92c53300491e?auto=format&fit=crop&w=300&q=80
BASE-1695,Stainless Steel Braai Tongs,Heavy-duty ergonomic braai tongs,summer-braai,BASE-1695-V3,Bulk,331.08,74,https://images.unsplash.com/photo-1542838132-92c53300491e?auto=format&fit=crop&w=300&q=80
BASE-1696,Rugged Cargo Work Pants,Durable utility pants with reinforced pockets,clothing,BASE-1696-V1,5kg,186.87,35,https://images.unsplash.com/photo-1542838132-92c53300491e?auto=format&fit=crop&w=300&q=80
BASE-1696,Rugged Cargo Work Pants,Durable utility pants with reinforced pockets,clothing,BASE-1696-V2,Large,668.92,85,https://images.unsplash.com/photo-1542838132-92c53300491e?auto=format&fit=crop&w=300&q=80
BASE-1697,PureFresh Laundry Powder,"Bio-active, whitening laundry powder, 2kg",cleaning,BASE-1697-V1,5kg,651.81,95,https://images.unsplash.com/photo-1542838132-92c53300491e?auto=format&fit=crop&w=300&q=80
BASE-1698,PureFresh Laundry Powder,"Bio-active, whitening laundry powder, 2kg",cleaning,BASE-1698-V1,Small,741.37,90,https://images.unsplash.com/photo-1542838132-92c53300491e?auto=format&fit=crop&w=300&q=80
BASE-1699,Flame-Grilled Boerewors,"Traditional spiced sausage, 1kg",summer-braai,BASE-1699-V1,Medium,533.61,51,https://images.unsplash.com/photo-1542838132-92c53300491e?auto=format&fit=crop&w=300&q=80
BASE-1700,Sun-Kissed Oranges,"Bag of juicy, vitamin-C rich oranges, 1kg",groceries,BASE-1700-V1,Large,388.31,57,https://images.unsplash.com/photo-1542838132-92c53300491e?auto=format&fit=crop&w=300&q=80
BASE-1700,Sun-Kissed Oranges,"Bag of juicy, vitamin-C rich oranges, 1kg",groceries,BASE-1700-V2,Small,681.94,55,https://images.unsplash.com/photo-1542838132-92c53300491e?auto=format&fit=crop&w=300&q=80
BASE-1701,Premium Basmati Rice,"Aromatic long-grain basmati rice, 2kg",groceries,BASE-1701-V1,5kg,586.73,32,https://images.unsplash.com/photo-1542838132-92c53300491e?auto=format&fit=crop&w=300&q=80
BASE-1701,Premium Basmati Rice,"Aromatic long-grain basmati rice, 2kg",groceries,BASE-1701-V2,Medium,622.82,51,https://images.unsplash.com/photo-1542838132-92c53300491e?auto=format&fit=crop&w=300&q=80
BASE-1701,Premium Basmati Rice,"Aromatic long-grain basmati rice, 2kg",groceries,BASE-1701-V3,Small,507.03,57,https://images.unsplash.com/photo-1542838132-92c53300491e?auto=format&fit=crop&w=300&q=80
BASE-1702,Crystal Glass Cleaner,"Streak-free formula for windows and mirrors, 500ml",cleaning,BASE-1702-V1,Large,454.92,85,https://images.unsplash.com/photo-1542838132-92c53300491e?auto=format&fit=crop&w=300&q=80
BASE-1702,Crystal Glass Cleaner,"Streak-free formula for windows and mirrors, 500ml",cleaning,BASE-1702-V2,Medium,37.24,13,https://images.unsplash.com/photo-1542838132-92c53300491e?auto=format&fit=crop&w=300&q=80
BASE-1702,Crystal Glass Cleaner,"Streak-free formula for windows and mirrors, 500ml",cleaning,BASE-1702-V3,Bulk,660.1,73,https://images.unsplash.com/photo-1542838132-92c53300491e?auto=format&fit=crop&w=300&q=80
BASE-1703,Sun-Drenched Patio Umbrella,UV-resistant fabric with sturdy aluminium stand,home-garden,BASE-1703-V1,5kg,188.57,60,https://images.unsplash.com/photo-1542838132-92c53300491e?auto=format&fit=crop&w=300&q=80
BASE-1703,Sun-Drenched Patio Umbrella,UV-resistant fabric with sturdy aluminium stand,home-garden,BASE-1703-V2,Bulk,683.31,64,https://images.unsplash.com/photo-1542838132-92c53300491e?auto=format&fit=crop&w=300&q=80
BASE-1703,Sun-Drenched Patio Umbrella,UV-resistant fabric with sturdy aluminium stand,home-garden,BASE-1703-V3,Medium,409.09,82,https://images.unsplash.com/photo-1542838132-92c53300491e?auto=format&fit=crop&w=300&q=80
BASE-1704,Premium Basmati Rice,"Aromatic long-grain basmati rice, 2kg",groceries,BASE-1704-V1,Large,686.52,10,https://images.unsplash.com/photo-1542838132-92c53300491e?auto=format&fit=crop&w=300&q=80
BASE-1705,Premium Braai Charcoal,"Long-burning, smokeless lump charcoal, 5kg",summer-braai,BASE-1705-V1,Large,650.55,66,https://images.unsplash.com/photo-1542838132-92c53300491e?auto=format&fit=crop&w=300&q=80
BASE-1706,EliteNoise Cancellation Headphones,"Over-ear, wireless, studio-grade sound",electronics,BASE-1706-V1,Bulk,725.81,98,https://images.unsplash.com/photo-1542838132-92c53300491e?auto=format&fit=crop&w=300&q=80
BASE-1706,EliteNoise Cancellation Headphones,"Over-ear, wireless, studio-grade sound",electronics,BASE-1706-V2,Small,197.79,11,https://images.unsplash.com/photo-1542838132-92c53300491e?auto=format&fit=crop&w=300&q=80
BASE-1706,EliteNoise Cancellation Headphones,"Over-ear, wireless, studio-grade sound",electronics,BASE-1706-V3,1kg,686.25,41,https://images.unsplash.com/photo-1542838132-92c53300491e?auto=format&fit=crop&w=300&q=80
